Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
TUN,2018,-3.7168300000000003,6.45106,-11.7987,11.3885,-10.7758,9.84918,-8.77332,13.2089,1.92545,6.45106,-6.15641,11.3885,-5.13349,9.84918,-3.13104,13.2089,59.3662,6.20463,51.2843,11.2507,52.3072,9.68956,54.3097,13.0903,-0.241827,0.389013,5.88411,1.7652299999999999,57.4407,1.7660200000000001,-1.02,0.02,0.05,0.01,0.06
TUN,2019,-5.7909,4.22406,-14.4801,13.7795,-13.6775,15.5962,-12.6336,14.3403,-0.161075,4.22406,-8.85025,13.7795,-8.04767,15.5962,-7.003769999999999,14.3403,58.8523,3.83492,50.1632,13.6653,50.9657,15.4953,52.0096,14.2306,-0.254282,0.364103,5.88411,1.7652299999999999,59.0134,1.7709,-0.61,0.02,0.05,0.01,0.06
TUN,2020,-8.12675,6.80236,-12.7941,7.35571,-13.3834,8.81621,-13.6025,6.5313,-2.48012,6.80236,-7.147419999999999,7.35571,-7.736739999999999,8.81621,-7.955889999999999,6.5313,51.1793,6.5678,46.512,7.139360000000001,45.9227,8.636519999999999,45.7036,6.286630000000001,-0.237475,0.39771799999999996,5.88411,1.7652299999999999,53.6594,1.7709,-0.41,0.02,0.05,0.01,0.06
TUN,mean,-5.13301,6.24371,-13.5325,11.7217,-12.2966,8.776580000000001,-13.3066,7.18593,0.5136229999999999,5.97576,-7.88592,11.5812,-6.649960000000001,8.58802,-7.65993,6.9543800000000005,55.6381,5.708819999999999,47.2385,11.4458,48.4745,8.40447,47.4645,6.726389999999999,-0.237475,0.39771799999999996,5.88411,1.7652299999999999,55.1244,1.7660900000000002,-0.6,0.02,0.05,0.01,0.06
TUR,2015,6.50509,119.38,182.106,150.5,-12.3871,205.324,-6.0672,105.58,-6.68918,119.38,168.912,150.5,-25.5814,205.324,-19.2615,105.58,357.84,119.178,533.441,150.34,338.94800000000004,205.206,345.26800000000003,105.351,-24.6534,16.0759,11.4591,3.43773,364.529,6.93917,0.84,0.05,0.57,0.6,0.56
TUR,2016,-1.97005,111.883,62.6408,170.69099999999997,-27.9285,246.924,-60.2437,57.0095,-10.9029,111.883,53.708,170.69099999999997,-36.8613,246.924,-69.1765,57.0095,380.219,111.637,444.83,170.53099999999998,354.26099999999997,246.813,321.945,56.5261,-20.3919,7.5530100000000004,11.4591,3.43773,391.12199999999996,7.40843,0.32,0.05,0.57,0.6,0.56
TUR,2017,68.9512,183.9,11.2899,72.2084,-23.1177,150.239,-30.5536,99.1647,60.2363,183.9,2.57495,72.2084,-31.8326,150.239,-39.2685,99.1647,490.879,183.71599999999998,433.217,71.7389,398.81,150.014,391.374,98.8233,-20.174,7.117210000000001,11.4591,3.43773,430.642,8.221689999999999,-0.31,0.05,0.57,0.6,0.56
TUR,2018,-39.0031,199.93200000000002,65.0708,80.7937,-4.73879,103.704,-7.92767,82.3558,-44.3298,199.93200000000002,59.7441,80.7937,-10.0655,103.704,-13.2544,82.3558,378.713,199.763,482.787,80.3743,412.977,103.37799999999999,409.789,81.9444,-16.7858,0.34076,11.4591,3.43773,423.043,8.221689999999999,0.56,0.05,0.57,0.6,0.56
TUR,2019,-48.0481,118.22200000000001,-49.0791,88.5118,-84.5174,86.6867,-69.4509,118.27799999999999,-57.5953,118.22200000000001,-58.6263,88.5118,-94.0646,86.6867,-78.9981,118.27799999999999,358.075,118.01799999999999,357.04400000000004,88.2393,321.606,86.4086,336.67199999999997,118.075,-21.0063,8.78178,11.4591,3.43773,415.67,6.93917,-0.01,0.05,0.57,0.6,0.56
TUR,2020,-13.6148,111.068,117.72,134.822,35.3442,101.736,-40.966,123.265,-22.758,111.068,108.57700000000001,134.822,26.201,101.736,-50.1092,123.265,361.13300000000004,110.851,492.468,134.643,410.092,101.499,333.782,123.07,-20.6023,7.973730000000001,11.4591,3.43773,383.89099999999996,6.93917,0.5,0.05,0.57,0.6,0.56
TUR,mean,-36.5975,132.20600000000002,33.0392,83.4835,-20.9718,108.976,-29.9465,99.2929,-45.7407,131.921,23.8961,83.0307,-30.115,108.62899999999999,-39.0897,98.9125,355.74199999999996,131.71,425.379,82.6963,371.36800000000005,108.374,362.39300000000003,98.6319,-20.6023,7.973730000000001,11.4591,3.43773,401.483,7.444889999999999,0.46,0.05,0.57,0.6,0.56
TUV,2015,0.508939,0.443773,0.592797,0.507117,0.721028,0.592717,0.32006399999999996,1.0317100000000001,0.508921,0.443773,0.592779,0.507117,0.72101,0.592717,0.320046,1.0317100000000001,0.522177,0.443773,0.606036,0.507117,0.734267,0.592717,0.333302,1.0317100000000001,-1.79245e-05,3.5849e-05,0.0,0.0,0.0132565,0.0,0.33,0.17,0.07,0.2,0.24
TUV,2016,0.421097,0.874091,0.364519,0.44836899999999996,0.33923200000000003,1.01156,0.0926223,0.886668,0.421075,0.874091,0.36449699999999996,0.44836899999999996,0.33921,1.01156,0.0925997,0.886668,0.43509200000000003,0.874091,0.37851399999999996,0.44836899999999996,0.353227,1.01156,0.106617,0.886668,-2.26075e-05,4.5215e-05,0.0,0.0,0.0140171,0.0,-0.09,0.17,0.07,0.2,0.24
TUV,2017,0.43952399999999997,0.358567,0.388502,0.5436770000000001,0.362848,0.6387470000000001,-0.0764719,0.807311,0.43950100000000003,0.358567,0.388479,0.5436770000000001,0.362825,0.6387470000000001,-0.0764947,0.807311,0.45390699999999995,0.358567,0.402885,0.5436770000000001,0.377231,0.6387470000000001,-0.0620887,0.807311,-2.28228e-05,4.56456e-05,0.0,0.0,0.014406,0.0,-0.36,0.17,0.07,0.2,0.24
TUV,2018,0.6827949999999999,0.423379,0.55566,0.792516,0.355556,0.759733,-0.24164899999999997,1.22251,0.682786,0.423379,0.555652,0.792516,0.355547,0.759733,-0.24165799999999998,1.22251,0.6979390000000001,0.423379,0.570804,0.792516,0.3707,0.759733,-0.226505,1.22251,-8.50472e-06,1.70094e-05,0.0,0.0,0.015152700000000002,0.0,-0.55,0.17,0.07,0.2,0.24
TUV,2019,0.7206670000000001,0.8269850000000001,0.564398,0.799343,0.537794,0.653382,-0.241641,1.19678,0.72065,0.8269850000000001,0.564381,0.799343,0.537778,0.653382,-0.24165799999999998,1.19678,0.7361449999999999,0.8269850000000001,0.5798770000000001,0.799343,0.5532729999999999,0.653382,-0.226162,1.19678,-1.6848e-05,3.3695900000000004e-05,0.0,0.0,0.0154955,0.0,-0.41,0.17,0.07,0.2,0.24
TUV,2020,0.878676,0.8612920000000001,0.9416459999999999,0.6794140000000001,0.9667610000000001,0.863608,-0.24381399999999998,0.9187559999999999,0.878659,0.8612920000000001,0.941628,0.6794140000000001,0.966743,0.863608,-0.243831,0.9187559999999999,0.887569,0.8612920000000001,0.9505379999999999,0.6794140000000001,0.9756530000000001,0.863608,-0.234921,0.9187559999999999,-1.77415e-05,3.5483e-05,0.0,0.0,0.00891056,0.0,0.18,0.17,0.07,0.2,0.24
TUV,mean,0.602666,0.593072,0.5946560000000001,0.477067,0.586831,0.787675,0.09693489999999999,0.558086,0.602648,0.593072,0.594639,0.477067,0.586813,0.787675,0.09691720000000001,0.558086,0.616188,0.593072,0.608178,0.477067,0.600353,0.787675,0.110457,0.558086,-1.77415e-05,3.5483e-05,0.0,0.0,0.013539700000000002,0.0,-0.05,0.17,0.07,0.2,0.24
TZA,2015,182.257,96.9485,198.639,232.949,246.24,180.785,136.356,169.449,161.999,96.9485,178.382,232.949,225.983,180.785,116.098,169.449,166.797,96.9425,183.179,232.946,230.78,180.782,120.896,169.445,-20.8183,5.17876,0.5608270000000001,0.168248,4.79749,1.0780399999999999,0.09,0.07,0.68,0.67,0.7
TZA,2016,162.515,104.72399999999999,227.43400000000003,231.428,226.67,286.796,48.7165,237.929,141.735,104.72399999999999,206.65400000000002,231.428,205.89,286.796,27.9363,237.929,146.675,104.71799999999999,211.59400000000002,231.426,210.831,286.79400000000004,32.8771,237.926,-21.341,6.22411,0.5608270000000001,0.168248,4.94074,1.10026,0.37,0.07,0.68,0.67,0.7
TZA,2017,11.3715,166.523,342.923,190.35,227.49599999999998,256.92900000000003,118.579,265.995,-7.170139999999999,166.523,324.382,190.35,208.955,256.92900000000003,100.038,265.995,-2.01458,166.519,329.537,190.34599999999998,214.11,256.926,105.193,265.993,-19.1025,1.7470599999999998,0.5608270000000001,0.168248,5.1555599999999995,1.15396,1.52,0.07,0.68,0.67,0.7
TZA,2018,63.1939,94.3364,12.2871,169.041,25.5391,258.188,88.5176,202.606,40.1729,94.3364,-10.734,169.041,2.51805,258.188,65.4965,202.606,45.4891,94.3294,-5.417680000000001,169.037,7.83432,258.186,70.8128,202.60299999999998,-23.5819,10.7058,0.5608270000000001,0.168248,5.316269999999999,1.15396,-0.26,0.07,0.68,0.67,0.7
TZA,2019,123.086,167.662,223.888,290.874,192.00099999999998,212.373,171.77,285.867,101.09299999999999,167.662,201.895,290.874,170.00799999999998,212.373,149.77700000000002,285.867,106.551,167.65900000000002,207.35299999999998,290.872,175.465,212.37,155.234,285.865,-22.5539,8.64986,0.5608270000000001,0.168248,5.45731,1.0780399999999999,0.53,0.07,0.68,0.67,0.7
TZA,2020,-12.1788,81.5256,45.1276,175.89,-22.9939,198.463,-24.3863,263.98400000000004,-33.0975,81.5256,24.2089,175.89,-43.9126,198.463,-45.305,263.98400000000004,-28.0914,81.5185,29.215,175.887,-38.9066,198.46,-40.2989,263.982,-21.4795,6.50113,0.5608270000000001,0.168248,5.00606,1.0780399999999999,0.37,0.07,0.68,0.67,0.7
TZA,mean,86.3282,49.8573,152.156,144.977,139.713,226.983,109.083,249.77,65.4095,49.4313,131.237,144.83100000000002,118.794,226.889,88.1647,249.685,70.5218,49.4189,136.35,144.826,123.906,226.887,93.277,249.68200000000002,-21.4795,6.50113,0.5608270000000001,0.168248,5.11224,1.10705,0.64,0.07,0.68,0.67,0.7
UGA,2015,29.3513,34.3172,121.54899999999999,44.1147,97.9091,54.1907,122.35,45.0156,28.6487,34.3172,120.846,44.1147,97.2065,54.1907,121.647,45.0156,30.7482,34.3133,122.946,44.1117,99.3061,54.1882,123.74700000000001,45.0126,-0.8837950000000001,0.9280780000000001,0.18121199999999998,0.0543636,2.09953,0.515504,1.94,0.05,0.36,0.42,0.39
UGA,2016,33.9028,42.0371,88.1665,51.9463,81.7599,37.9578,64.5832,39.3536,33.2704,42.0371,87.5341,51.9463,81.1275,37.9578,63.9508,39.3536,35.4327,42.0335,89.6965,51.9434,83.2898,37.9539,66.1132,39.3498,-0.813615,0.787718,0.18121199999999998,0.0543636,2.16237,0.546612,1.04,0.05,0.36,0.42,0.39
UGA,2017,23.5122,43.7208,103.37200000000001,73.1789,112.32,71.5523,82.2437,96.8412,22.8147,43.7208,102.675,73.1789,111.62299999999999,71.5523,81.5461,96.8412,25.0705,43.7168,104.93,73.1765,113.87899999999999,71.5498,83.802,96.8394,-0.878724,0.917934,0.18121199999999998,0.0543636,2.25583,0.5892,1.45,0.05,0.36,0.42,0.39
UGA,2018,13.3563,31.6641,55.3249,55.7655,37.7676,52.1633,28.0265,79.0855,12.5278,31.6641,54.4964,55.7655,36.9391,52.1633,27.1979,79.0855,14.8538,31.6586,56.8224,55.7623,39.2651,52.1599,29.524,79.0834,-1.00978,1.18005,0.18121199999999998,0.0543636,2.3260400000000003,0.5892,1.75,0.05,0.36,0.42,0.39
UGA,2019,18.5771,32.7467,16.9952,61.8892,5.23453,57.4077,2.69512,41.3636,17.7587,32.7467,16.1768,61.8892,4.4161,57.4077,1.8767,41.3636,20.1462,32.7426,18.5643,61.887,6.803560000000001,57.4054,4.2641599999999995,41.3604,-0.9996370000000001,1.1597600000000001,0.18121199999999998,0.0543636,2.38746,0.515504,-0.03,0.05,0.36,0.42,0.39
UGA,2020,13.1418,30.3327,19.2009,97.5562,15.8309,54.785,17.8951,60.6765,12.4059,30.3327,18.465,97.5562,15.095,54.785,17.1592,60.6765,14.5945,30.3283,20.6536,97.5549,17.2836,54.7826,19.3478,60.6743,-0.9171100000000001,0.994708,0.18121199999999998,0.0543636,2.18857,0.515504,0.07,0.05,0.36,0.42,0.39
UGA,mean,23.3862,27.7222,54.7462,23.9345,56.6283,28.5243,45.47,56.3898,22.6503,27.7043,54.0103,23.9138,55.8924,28.5069,44.7341,56.381,24.887,27.6989,56.2469,23.9075,58.129,28.5017,46.9707,56.3783,-0.9171100000000001,0.994708,0.18121199999999998,0.0543636,2.23663,0.545254,0.99,0.05,0.36,0.42,0.39
UKR,2015,-93.3302,178.665,-102.78299999999999,142.805,-169.77,149.972,-227.642,117.97,-163.856,178.665,-173.308,142.805,-240.295,149.972,-298.168,117.97,41.7254,178.08,32.273,142.07299999999998,-34.7143,149.275,-92.5867,117.08200000000001,-8.12919,6.5610100000000005,-62.3962,-18.7189,205.581,14.4433,-0.05,0.29,0.51,0.55,0.6
UKR,2016,-105.69,122.23899999999999,-136.928,100.49,-248.68400000000003,121.92399999999999,-253.253,152.833,-176.725,122.23899999999999,-207.963,100.49,-319.719,121.92399999999999,-324.288,152.833,36.5151,121.32799999999999,5.27664,99.3808,-106.48,121.012,-111.04899999999999,152.105,-8.638860000000001,7.58034,-62.3962,-18.7189,213.24,14.89,-0.26,0.29,0.51,0.55,0.6
UKR,2017,-67.1562,259.378,-280.495,114.92,-259.27299999999997,110.34700000000001,-296.33299999999997,194.56400000000002,-137.127,259.378,-350.466,114.92,-329.24300000000005,110.34700000000001,-366.30400000000003,194.56400000000002,67.7373,258.982,-145.602,114.023,-124.37899999999999,109.413,-161.44,194.035,-7.5744,5.45141,-62.3962,-18.7189,204.864,14.3283,-1.11,0.29,0.51,0.55,0.6
UKR,2018,-73.076,185.325,-233.19299999999998,58.1126,-243.93400000000003,163.679,-385.449,167.25599999999997,-144.037,185.325,-304.154,58.1126,-314.895,163.679,-456.41,167.25599999999997,67.3774,184.771,-92.7393,56.3185,-103.48100000000001,163.05100000000002,-244.995,166.641,-8.56484,7.4323,-62.3962,-18.7189,211.415,14.3283,-1.31,0.29,0.51,0.55,0.6
UKR,2019,-153.531,104.085,-302.361,109.363,-345.142,111.969,-458.283,162.115,-223.313,104.085,-372.14300000000003,109.363,-414.92400000000004,111.969,-528.065,162.115,-17.7367,103.07799999999999,-166.567,108.405,-209.34799999999998,111.03299999999999,-322.488,161.47,-7.38593,5.07448,-62.3962,-18.7189,205.576,14.4433,-1.28,0.29,0.51,0.55,0.6
UKR,2020,-57.6464,127.264,-218.53799999999998,105.7,-245.892,104.493,-351.30199999999996,241.80700000000002,-128.101,127.264,-288.993,105.7,-316.347,104.493,-421.75699999999995,241.80700000000002,63.1243,126.44200000000001,-97.7676,104.709,-125.12100000000001,103.49,-230.532,241.37599999999998,-8.058639999999999,6.41991,-62.3962,-18.7189,191.226,14.4433,-0.65,0.29,0.51,0.55,0.6
UKR,mean,-128.089,156.42,-233.805,83.9024,-261.592,57.6948,-334.25300000000004,147.564,-198.544,155.16299999999998,-304.26,81.5353,-332.04699999999997,54.1948,-404.708,146.231,6.77256,154.486,-98.943,80.2393,-126.73,52.2248,-199.391,145.512,-8.058639999999999,6.41991,-62.3962,-18.7189,205.317,14.4794,-0.85,0.29,0.51,0.55,0.6
URY,2015,17.1497,34.065,-35.2453,89.154,6.00431,88.7426,71.2811,71.6326,3.87656,34.065,-48.5184,89.154,-7.26881,88.7426,58.008,71.6326,19.8497,34.0584,-32.5453,89.1514,8.704369999999999,88.7401,73.9811,71.6295,-4.59505,0.923012,-8.67808,-2.6034200000000003,15.9732,0.671044,-0.55,0.1,0.48,0.43,0.47
URY,2016,-1.69477,71.9804,-20.1396,59.5095,-35.2081,55.7695,39.3046,63.3087,-15.1855,71.9804,-33.6304,59.5095,-48.6989,55.7695,25.8139,63.3087,0.710749,71.9774,-17.7341,59.5059,-32.8026,55.7657,41.7101,63.3052,-4.81264,1.3582,-8.67808,-2.6034200000000003,15.8962,0.657712,-0.16,0.1,0.48,0.43,0.47
URY,2017,1.82158,31.0657,-21.9982,87.821,-11.8981,61.4809,17.3806,55.8335,-11.1595,31.0657,-34.9794,87.821,-24.8792,61.4809,4.399430000000001,55.8335,4.64774,31.0594,-19.1721,87.8188,-9.07189,61.4777,20.2067,55.83,-4.30305,0.339009,-8.67808,-2.6034200000000003,15.8073,0.625123,-0.23,0.1,0.48,0.43,0.47
URY,2018,-28.9562,77.5027,-76.5686,71.4223,-40.9978,33.5073,2.7782400000000003,99.9835,-41.8027,77.5027,-89.4151,71.4223,-53.8442,33.5073,-10.0682,99.9835,-25.7758,77.5002,-73.3883,71.4196,-37.8174,33.5015,5.9586,99.9816,-4.1683699999999995,0.0696442,-8.67808,-2.6034200000000003,16.0268,0.625123,-0.78,0.1,0.48,0.43,0.47
URY,2019,-5.48764,69.109,-56.8078,44.6946,-37.043,54.1146,65.3495,98.5579,-18.3373,69.109,-69.6574,44.6946,-49.8926,54.1146,52.4999,98.5579,-2.04651,69.1058,-53.3667,44.6895,-33.6018,54.1104,68.7906,98.5556,-4.17154,0.07600230000000001,-8.67808,-2.6034200000000003,16.2907,0.671044,-0.57,0.1,0.48,0.43,0.47
URY,2020,-65.2974,55.8206,-76.4339,59.3587,-86.8334,60.1045,61.2785,176.608,-78.3856,55.8206,-89.5221,59.3587,-99.9216,60.1045,48.1903,176.608,-63.3782,55.8165,-74.5147,59.3549,-84.9141,60.1007,63.1978,176.607,-4.4101300000000005,0.5531729999999999,-8.67808,-2.6034200000000003,15.0074,0.671044,-0.11,0.1,0.48,0.43,0.47
URY,mean,-5.75281,42.7795,-50.3798,57.6017,-30.2704,53.0625,44.8013,71.0566,-18.841,42.6966,-63.468,57.5402,-43.3586,52.9958,31.7131,71.0067,-3.0074,42.6916,-47.6344,57.5365,-27.525,52.9917,47.5467,71.0037,-4.4101300000000005,0.5531729999999999,-8.67808,-2.6034200000000003,15.8336,0.653515,-0.55,0.1,0.48,0.43,0.47
USA,2015,-700.105,1072.39,-1632.07,492.39099999999996,-1031.83,721.2130000000001,-1165.53,1372.4,-1014.73,1072.39,-1946.7,492.39099999999996,-1346.46,721.2130000000001,-1480.16,1372.4,4349.04,1067.49,3417.07,481.611,4017.31,713.8969999999999,3883.61,1368.57,-165.43,71.7453,-149.196,-44.7589,5363.77,102.46700000000001,-0.81,0.89,0.76,0.91,0.9
USA,2016,-1432.88,457.898,-1416.15,216.343,-1419.92,399.73800000000006,-1634.16,964.427,-1756.76,457.898,-1740.03,216.343,-1743.8,399.73800000000006,-1958.04,964.427,3516.48,446.89,3533.22,191.94799999999998,3529.45,387.079,3315.2,959.2489999999999,-174.68400000000003,53.2375,-149.196,-44.7589,5273.24,99.8012,0.04,0.89,0.76,0.91,0.9
USA,2017,-2071.6,950.924,-1484.14,236.718,-1375.12,1034.01,-1768.0,766.41,-2393.11,950.924,-1805.64,236.718,-1696.63,1034.01,-2089.5,766.41,2818.66,945.747,3406.12,214.976,3515.14,1029.25,3122.26,759.9760000000001,-172.308,57.9894,-149.196,-44.7589,5211.76,99.0981,0.67,0.89,0.76,0.91,0.9
USA,2018,-1092.21,699.799,-1254.17,498.598,-1018.89,784.4630000000001,-1517.54,1067.28,-1407.15,699.799,-1569.11,498.598,-1333.83,784.4630000000001,-1832.49,1067.28,3963.33,692.747,3801.37,488.651,4036.65,778.179,3537.99,1062.67,-165.747,71.1117,-149.196,-44.7589,5370.48,99.0981,-0.2,0.89,0.76,0.91,0.9
USA,2019,-1306.08,644.529,-1567.07,514.88,-1161.41,718.054,-1845.3,728.5319999999999,-1649.28,644.529,-1910.27,514.88,-1504.61,718.054,-2188.5,728.5319999999999,3584.28,636.332,3323.29,504.58099999999996,3728.95,710.705,3045.06,721.29,-194.005,14.5948,-149.196,-44.7589,5233.56,102.46700000000001,-0.38,0.89,0.76,0.91,0.9
USA,2020,-1637.08,1047.05,-1295.4,527.7909999999999,-1428.54,744.398,-1547.8,808.808,-1960.71,1047.05,-1619.03,527.7909999999999,-1752.17,744.398,-1871.43,808.808,2697.62,1042.03,3039.3,517.749,2906.16,737.312,2786.9,802.291,-174.435,53.7357,-149.196,-44.7589,4658.33,102.46700000000001,0.68,0.89,0.76,0.91,0.9
USA,mean,-1497.79,801.1210000000001,-1416.15,343.582,-1383.49,637.4590000000001,-1706.36,902.507,-1821.42,798.063,-1739.78,336.389,-1707.12,633.611,-2029.99,899.793,3363.77,791.658,3445.41,320.9,3478.07,625.526,3155.2,894.118,-174.435,53.7357,-149.196,-44.7589,5185.19,100.9,0.16,0.89,0.76,0.91,0.9
UZB,2015,6.6386899999999995,26.3506,21.5858,32.9054,14.9023,36.6787,-5.54615,12.5963,9.03053,26.3506,23.9777,32.9054,17.2941,36.6787,-3.1543,12.5963,106.303,25.2471,121.25,32.0285,114.56700000000001,35.8941,94.1182,10.086,-1.01482,1.7778,3.4066699999999996,1.022,97.2725,7.545780000000001,0.46,0.01,0.28,0.28,0.26
UZB,2016,-4.937930000000001,22.6633,8.8894,34.8421,2.0858,43.5463,-4.81669,24.3272,-2.56201,22.6633,11.2653,34.8421,4.46172,43.5463,-2.44076,24.3272,98.47,21.2785,112.29700000000001,33.9576,105.494,42.8419,98.5913,23.0425,-1.03074,1.74596,3.4066699999999996,1.022,101.03200000000001,7.80083,0.75,0.01,0.28,0.28,0.26
UZB,2017,12.8991,21.957,6.0453,36.5296,17.2084,33.237,2.5039700000000003,17.4895,15.2866,21.957,8.4328,36.5296,19.5959,33.237,4.89147,17.4895,119.45700000000001,20.4052,112.603,35.6185,123.766,32.2329,109.06200000000001,15.4967,-1.0191700000000001,1.76912,3.4066699999999996,1.022,104.171,8.10771,-0.15,0.01,0.28,0.28,0.26
UZB,2018,-3.42836,18.5884,47.2223,61.2335,15.6242,59.3093,7.31372,37.1473,-1.03434,18.5884,49.6163,61.2335,18.0182,59.3093,9.70774,37.1473,109.074,16.727,159.725,60.6944,128.127,58.7525,119.816,36.2518,-1.01265,1.78215,3.4066699999999996,1.022,110.10799999999999,8.10771,0.69,0.01,0.28,0.28,0.26
UZB,2019,-4.81515,24.3623,17.1975,44.6118,-3.66589,56.1688,-5.66723,34.742,-2.4102799999999998,24.3623,19.6024,44.6118,-1.26102,56.1688,-3.26235,34.742,104.199,23.1642,126.211,43.969,105.348,55.6596,103.34700000000001,33.9127,-1.0018,1.8038599999999998,3.4066699999999996,1.022,106.609,7.545780000000001,0.41,0.01,0.28,0.28,0.26
UZB,2020,-1.8825900000000002,22.0286,27.8787,46.9604,15.7257,44.3254,-4.5973,29.7932,0.508245,22.0286,30.2695,46.9604,18.1166,44.3254,-2.20647,29.7932,99.7079,20.6959,129.469,46.3502,117.316,43.6784,96.9932,28.8218,-1.0158399999999999,1.77578,3.4066699999999996,1.022,99.1997,7.545780000000001,0.45,0.01,0.28,0.28,0.26
UZB,mean,-3.28831,20.0882,19.4312,52.1259,6.373880000000001,47.1353,-4.7133400000000005,20.0007,-0.897476,19.9835,21.822,52.0856,8.764710000000001,47.0907,-2.32251,19.8955,102.16799999999999,18.4087,124.887,51.502,111.83,46.4444,100.743,18.3131,-1.0158399999999999,1.77578,3.4066699999999996,1.022,103.065,7.7756,0.43,0.01,0.28,0.28,0.26
VCT,2015,-0.0592419,,0.015006100000000001,,0.00439602,,-0.1106,,-0.0081434,,0.0661046,,0.0554945,,-0.0595014,,0.253537,0.164665,0.327785,0.22698600000000002,0.317175,0.133875,0.202179,0.24055500000000002,-1.95548e-06,3.91097e-06,0.051100400000000004,0.015330100000000001,0.26168,,0.42,0.05,-0.14,0.06,-0.03
VCT,2016,0.0007768660000000001,,0.241788,,0.10929000000000001,,-0.0494031,,0.051874800000000006,,0.29288600000000004,,0.160388,,0.00169484,,0.31264899999999995,0.223323,0.55366,0.26860100000000003,0.421162,0.20422300000000002,0.262469,0.402924,-2.46638e-06,4.9327499999999995e-06,0.051100400000000004,0.015330100000000001,0.260774,,1.38,0.05,-0.14,0.06,-0.03
VCT,2017,-0.06808389999999999,,-0.0250778,,-0.0407905,,-0.13938699999999998,,-0.0169859,,0.026020099999999997,,0.0103074,,-0.08828899999999999,,0.24394699999999997,0.0974825,0.286953,0.236298,0.27124000000000004,0.121047,0.172644,0.279443,-2.48987e-06,4.97973e-06,0.051100400000000004,0.015330100000000001,0.26093299999999997,,0.38,0.05,-0.14,0.06,-0.03
VCT,2018,-0.12689,,0.015005100000000002,,-0.0464707,,-0.033280300000000006,,-0.0757909,,0.0661046,,0.00462881,,0.0178192,,0.19043,0.115604,0.332325,0.21053000000000002,0.27084899999999995,0.13609000000000002,0.28404,0.370292,-9.27828e-07,1.8556599999999998e-06,0.051100400000000004,0.015330100000000001,0.26621999999999996,,0.72,0.05,-0.14,0.06,-0.03
VCT,2019,-0.0534149,,0.015006,,0.000864317,,-0.0376923,,-0.0023163,,0.0661046,,0.0519629,,0.0134063,,0.270323,0.129225,0.338744,0.13153399999999998,0.32460300000000003,0.05526709999999999,0.286046,0.265253,-1.83804e-06,3.67608e-06,0.051100400000000004,0.015330100000000001,0.27264,,0.41,0.05,-0.14,0.06,-0.03
VCT,2020,-0.035840699999999996,,0.100678,,0.00403045,,0.10253699999999999,,0.0152578,,0.151776,,0.0551289,,0.153636,,0.258776,0.241502,0.395294,0.165214,0.298647,0.274845,0.397154,0.288192,-1.93552e-06,3.87104e-06,0.051100400000000004,0.015330100000000001,0.24351799999999998,,1.53,0.05,-0.14,0.06,-0.03
VCT,mean,-0.0257069,,0.16493,,0.00427414,,0.0994487,,0.0253916,,0.21602800000000003,,0.0553726,,0.15054700000000001,,0.286352,0.16578800000000002,0.47698900000000005,0.202992,0.316333,0.182357,0.411508,0.266017,-1.93552e-06,3.87104e-06,0.051100400000000004,0.015330100000000001,0.260961,,0.8,0.05,-0.14,0.06,-0.03
VEN,2015,115.221,258.051,457.78,142.681,391.171,132.99,146.39,343.80699999999996,81.5205,258.051,424.079,142.681,357.471,132.99,112.69,343.80699999999996,226.678,257.926,569.237,142.455,502.62800000000004,132.748,257.847,343.713,-46.8401,29.6158,13.1396,3.9418800000000003,145.157,8.029010000000001,1.35,0.12,0.65,0.55,0.65
